953305718966366209,GrimoireLab,GrimoireLab,,GrimoireLab: toolset for software development analytics (a CHAOSS project),https://t.co/zvL1hwomUw,False,250,2,5,2018-01-16 16:39:29,79,False,False,281,https://pbs.twimg.com/profile_images/956229083100270595/6pL7cjIh_normal.jpg,https://pbs.twimg.com/profile_banners/953305718966366209/1516128490,True,False
302314949,Jesús M González Barahona (ES),jgbarah2,,"Yo soy yo, mis circunstancias, y mi conexión a Internet.I also tweet (mainly) in English as @jgbarah",https://t.co/0kqtVmaTGn,False,306,92,7,2011-05-21 00:02:49,445,False,False,740,https://pbs.twimg.com/profile_images/1362647927/jgb-2002-bw_normal.jpg,,False,False
