1275028966924001281,2020-06-22 11:32:49,RT @Victor_Fdz: Tenía muchas ganas de este. A ver si hoy podemos verlo en @complejolambda https://t.co/Py2Y13KW8I,False,TweetDeck,,,,,None,,False,2,0,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],"[""Victor_Fdz"", ""complejolambda""]",[]
1274778212707512320,2020-06-21 18:56:24,RT @ivoox: En este episodio de @complejolambda comentan uno de los videojuegos de la mítica saga: #StarWarsJediFallenOrder. ¡Disfrutad! 💥…,False,Twitter for Android,,,,,None,,False,5,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,"[""StarWarsJediFallenOrder""]","[""ivoox"", ""complejolambda""]",[]
1274649142476800000,2020-06-21 10:23:32,RT @dmarqueno: Por fin me han llegado las camisetas del @complejolambda Preciosas! 😍 https://t.co/f2PolTHQTn,False,Twitter for Android,,,,,None,,False,2,0,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],"[""dmarqueno"", ""complejolambda""]",[]
1274445923117150208,2020-06-20 20:56:00,"@Rodri_jarque @RCDeportivo Sí, es, es :D.",False,Twitter for Android,1274442177582641153,223102629,Rodri_jarque,,None,,False,0,2,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""Rodri_jarque"", ""RCDeportivo""]",[]
1274439169037815808,2020-06-20 20:29:10,"RT @Bonoman85: Y regalo de cumpleaños, por cierto 😂",False,Twitter for Android,,,,,None,,True,7,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""Bonoman85""]",[]
1274438915286544384,2020-06-20 20:28:09,@Rodri_jarque @RCDeportivo Sí.,False,Twitter for Android,1274432132132241408,223102629,Rodri_jarque,,None,,False,0,1,False,False,,und,65904303,El Complejo Lambda,complejolambda,[],"[""Rodri_jarque"", ""RCDeportivo""]",[]
1274438857359077381,2020-06-20 20:27:56,Reencuentro lambdiano. https://t.co/pCNKDZMeNf,False,Twitter for Android,,,,,None,,False,8,151,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],[]
1274374881040367616,2020-06-20 16:13:43,Estamos viendo el partido del @RCDeportivo con 3 cañitas. #3cañitas https://t.co/8hhFAqqVzz,False,Twitter for Android,,,,,None,,False,6,48,False,False,False,es,65904303,El Complejo Lambda,complejolambda,"[""3ca\u00f1itas""]","[""RCDeportivo""]",[]
1274312402843172864,2020-06-20 12:05:27,Ya disponible el programa 13x22 con el análisis de STAR WARS Jedi: Fallen Order https://t.co/RBk6w6uhtT,False,TweetDeck,,,,,None,,False,2,7,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://www.ivoox.com/cl-13x22-039-star-wars-jedi-fallen-order-039-audios-mp3_rf_52251383_1.html""]"
1274299741401120769,2020-06-20 11:15:08,"El viernes que viene llevaremos a cabo el Especial Juegos de nuestra vida (parte 12). Como todos los años, os animamos a participar a través de este hilo https://t.co/SDypspWS3Z",False,TweetDeck,,,,,None,,False,5,13,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://complejolambda.foroes.org/t7746-especial-juegos-de-nuestra-vida-parte-12-expon-tu-juego""]"
1274077124593422337,2020-06-19 20:30:32,Estamos en directo https://t.co/xoo7VnIJTH,False,Twitter for Android,,,,,None,,False,1,5,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""http://twitch.tv/elcomplejolambda""]"
1274049897830977537,2020-06-19 18:42:21,"Hoy programa 13x22, con el análisis de STAR WARS Jedi Fallen Order https://t.co/WkGiuWx2vJ",False,TweetDeck,,,,,None,,False,1,11,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""http://www.complejolambda.com/2020/06/hoy-programa-13x22-star-wars-jedi.html""]"
